CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Exited
0.6691853223120651,1.766634722927831,1.1737771904712042,-0.5811035729464109,-1.0482525169302015,-1.332302808060485,1.0128231067657179,1,0,0.08471548567935083,0,-0.6502314436274371,-0.32084083857915024,-0.8563016218024406,0
1.0520096407278439,-0.8832653618547166,1.1737771904712042,-1.1775634117586307,-1.41633412945682,-0.6220620468093356,-0.7360744779720495,1,1,0.33332987864073693,0,-1.4039343452572752,0.6175228628667573,0.011889604226972291,0
1.3692069331294892,-0.8832653618547166,1.1737771904712042,2.3017856479793184,-1.0482525169302015,1.044366698367436,-0.7360744779720495,0,1,1.4917988162584161,0,-1.4039343452572752,1.555886564312665,0.11982689178738579,0
-0.019898450836336807,0.44168468053655724,-0.8519504452106087,-1.1775634117586307,-0.3120892918769649,0.3975281572948281,-0.7360744779720495,1,0,-1.4665765183745907,0,-1.4039343452572752,0.6175228628667573,-1.2176568888525205,0
0.2972988415653085,-0.8832653618547166,-0.8519504452106087,1.6059158360317285,1.1602371582295083,-1.332302808060485,1.0128231067657179,0,1,-0.08025669125024396,0,0.1034714580024009,1.555886564312665,0.12921274287959567,0
1.0629474783968662,0.44168468053655724,1.1737771904712042,0.7112260778133987,1.896400383282745,0.235758443395553,-0.7360744779720495,1,0,-0.44337953198330726,0,-1.4039343452572752,0.6175228628667573,0.4530246055608361,0
-1.5402578868304297,0.44168468053655724,1.1737771904712042,-0.9787434654878907,-1.0482525169302015,0.8592133363892935,-0.7360744779720495,1,1,1.1495325445629636,1,0.1034714580024009,0.6175228628667573,-0.5794190145822494,1
0.7238745106571763,0.44168468053655724,1.1737771904712042,1.2082759434902486,-1.41633412945682,0.2862589407975593,-0.7360744779720495,1,1,-0.4782938566192875,1,0.1034714580024009,0.6175228628667573,1.8562093438462115,1
-0.982428165710295,-0.8832653618547166,-0.8519504452106087,0.41299615840728887,-1.41633412945682,1.176919259711511,1.0128231067657179,0,0,-0.1768211587852251,1,-0.6502314436274371,1.555886564312665,-1.189499335575891,1
-0.05271196384340356,1.766634722927831,-0.8519504452106087,-0.5811035729464109,0.4240739331762717,-1.332302808060485,1.0128231067657179,1,1,-1.0146152132449957,0,-1.4039343452572752,0.6175228628667573,0.46710338219915093,0
0.3848015429174865,-0.8832653618547166,-0.8519504452106087,0.11476623900117892,1.1602371582295083,-1.332302808060485,1.0128231067657179,0,1,1.6991089011446614,0,-1.4039343452572752,0.6175228628667573,1.4760823746117118,0
-1.8683930169010974,0.44168468053655724,1.1737771904712042,0.7112260778133987,1.1602371582295083,0.7777958529884627,1.0128231067657179,1,1,1.0024592881837484,0,-1.4039343452572752,0.6175228628667573,1.3165229060441441,0
0.8441907250164211,0.44168468053655724,1.1737771904712042,-2.1716631431123306,-1.784415741983438,-0.09337368458338835,-0.7360744779720495,0,0,-0.9441815510309907,0,-0.6502314436274371,0.6175228628667573,-0.9313884305401195,0
-0.851174113682028,0.44168468053655724,-0.8519504452106087,1.6059158360317285,0.0559923206496534,0.08099393053666075,-0.7360744779720495,0,1,0.06180298180029936,0,1.610877261262077,1.555886564312665,-1.395988059604508,0
-0.05271196384340356,-0.8832653618547166,1.1737771904712042,-0.4816935998110409,-1.784415741983438,1.0865103887859395,-0.7360744779720495,0,0,-0.7670292209705445,0,-1.4039343452572752,1.555886564312665,-1.3866022085122982,0
-0.17302817820264832,0.44168468053655724,1.1737771904712042,0.11476623900117892,0.4240739331762717,-0.3532127846478787,1.0128231067657179,0,1,0.8332357298501765,0,-1.4039343452572752,1.555886564312665,-0.5324897591212001,0
1.3801447707985115,1.766634722927831,-0.8519504452106087,-0.4816935998110409,1.1602371582295083,0.5802922508857792,-0.7360744779720495,0,0,0.03005462004752202,0,0.857174359632239,-0.32084083857915024,0.48118215883746573,0
0.6801231599810873,0.44168468053655724,1.1737771904712042,0.41299615840728887,1.5283187707561265,0.43465169035725765,-0.7360744779720495,1,1,1.5334136895561699,0,1.610877261262077,-0.32084083857915024,1.6919569497325389,0
-0.4355362822591824,-0.8832653618547166,1.1737771904712042,-0.7799235192171509,1.5283187707561265,0.13650038192270922,-0.7360744779720495,1,0,-0.5427428992644965,0,0.1034714580024009,-0.32084083857915024,0.044740083049706836,0
-1.157433568414651,-0.8832653618547166,-0.8519504452106087,0.2141762121365489,1.1602371582295083,1.0450211962809484,-0.7360744779720495,0,1,-1.5553123853315092,0,0.1034714580024009,0.6175228628667573,-1.466381942796082,0
0.6910609976501095,-0.8832653618547166,1.1737771904712042,1.1088659703548787,0.0559923206496534,-1.332302808060485,-0.7360744779720495,1,1,1.0348953300723125,0,-0.6502314436274371,1.555886564312665,-1.62594141136365,0
1.1942015304251332,0.44168468053655724,-0.8519504452106087,-0.6805135460817808,-1.41633412945682,0.7802122220625195,1.0128231067657179,0,0,-0.9554171838140506,0,0.857174359632239,0.6175228628667573,-1.541468751533761,0
1.0410718030588215,0.44168468053655724,-0.8519504452106087,-0.5811035729464109,-1.41633412945682,1.0640058804586967,-0.7360744779720495,1,0,1.5461277999698744,0,-0.6502314436274371,-1.2592045400250578,-1.5555475281720759,0
-0.9496146527032282,-0.8832653618547166,1.1737771904712042,-1.9728431968415905,-0.3120892918769649,-1.332302808060485,-0.7360744779720495,1,1,-1.0944625371564949,0,0.1034714580024009,-1.2592045400250578,0.4436387544686263,0
2.2114204336442027,-0.8832653618547166,1.1737771904712042,-0.8793334923525208,-0.3120892918769649,1.214536155880609,1.0128231067657179,1,1,0.8939687348261471,0,-1.4039343452572752,-0.32084083857915024,1.3024441294058293,0
-2.765295705760922,0.44168468053655724,-0.8519504452106087,-0.6805135460817808,0.0559923206496534,0.39841219476094636,-0.7360744779720495,1,1,-1.4335501945952787,1,0.1034714580024009,-0.32084083857915024,-0.2603000774471139,1
0.6363718093049983,1.766634722927831,1.1737771904712042,1.6059158360317285,0.79215554570289,-1.332302808060485,-0.7360744779720495,1,0,-1.4237654837116152,1,-1.4039343452572752,-0.32084083857915024,0.4530246055608361,1
0.0019772245017076963,0.44168468053655724,-0.8519504452106087,0.41299615840728887,0.0559923206496534,0.608605122088287,-0.7360744779720495,0,0,-0.8397999211460119,0,0.857174359632239,1.555886564312665,0.021275455319182162,0
-1.3105632957809625,-0.8832653618547166,-0.8519504452106087,-1.3763833580293707,0.79215554570289,1.5447301083617913,1.0128231067657179,0,1,0.6826079574465197,0,-1.4039343452572752,-0.32084083857915024,1.2695936505830947,0
1.970788004925713,1.766634722927831,1.1737771904712042,-1.2769733848940006,1.1602371582295083,0.8678623736709223,-0.7360744779720495,1,0,-0.3594087268543758,0,0.1034714580024009,-0.32084083857915024,0.6266628507667187,0
2.2114204336442027,-0.8832653618547166,-0.8519504452106087,-0.6805135460817808,-0.3120892918769649,-0.16698094593821664,1.0128231067657179,1,1,0.9342396163262637,0,0.857174359632239,-1.2592045400250578,1.0443332243700578,0
0.0457285751777967,0.44168468053655724,1.1737771904712042,0.015356265865808958,1.5283187707561265,1.27057172368913,-0.7360744779720495,1,0,1.356638474408897,0,1.610877261262077,-0.32084083857915024,1.180428065207101,0
0.20979614021313048,-0.8832653618547166,-0.8519504452106087,-0.282873653540301,0.4240739331762717,1.0256535108297902,-0.7360744779720495,1,1,-0.4528677154697097,1,-1.4039343452572752,1.555886564312665,-0.9454672071784344,1
0.37386370524846424,-0.8832653618547166,-0.8519504452106087,-1.4757933311647407,-1.784415741983438,0.4742031837513795,-0.7360744779720495,0,1,0.20424184944184606,0,-0.6502314436274371,0.6175228628667573,1.3822238636896131,0
1.4567096344816672,1.766634722927831,1.1737771904712042,-0.7799235192171509,-0.6801709044035832,-1.332302808060485,1.0128231067657179,1,1,-0.9971686226226413,0,-0.6502314436274371,-0.32084083857915024,1.8045871628390573,0
0.20979614021313048,-0.8832653618547166,1.1737771904712042,-0.9787434654878907,-0.6801709044035832,0.29233292305553427,-0.7360744779720495,1,1,1.5521859014886639,0,0.1034714580024009,-0.32084083857915024,1.677878173094224,0
-0.5011633082733159,0.44168468053655724,-0.8519504452106087,0.2141762121365489,-1.0482525169302015,0.5229757674799977,4.510618276241252,1,0,0.2603435851968931,1,-0.6502314436274371,-0.32084083857915024,0.3497802435465276,1
-2.3387200366690544,1.766634722927831,1.1737771904712042,1.4070958897609886,0.4240739331762717,-1.332302808060485,-0.7360744779720495,0,1,-0.4598193852294557,1,1.610877261262077,0.6175228628667573,1.0161756710934282,1
0.5926204586289093,1.766634722927831,1.1737771904712042,0.3135861852719189,1.5283187707561265,-1.332302808060485,-0.7360744779720495,0,0,-0.7085946066096951,1,0.857174359632239,-1.2592045400250578,1.748272056285798,1
1.3582690954604668,0.44168468053655724,-0.8519504452106087,1.0094559972195087,1.5283187707561265,1.0174723685394627,-0.7360744779720495,0,1,-0.9257805615911522,1,-1.4039343452572752,-1.2592045400250578,1.5605550344416006,1
-1.3215011334499849,1.766634722927831,-0.8519504452106087,-0.5811035729464109,1.1602371582295083,-1.332302808060485,-0.7360744779720495,1,0,-0.03574742633258755,1,0.857174359632239,-0.32084083857915024,-1.536775825987656,1
